Campeonato: French Ligue 1 2025/26 | Rodada 22 | Data: 2026-02-13 | Horário: 19:00 | Jogo: Stade Rennais FC 1901 vs Paris Saint-Germain FC
Campeonato: French Ligue 1 2025/26 | Rodada 22 | Data: 2026-02-13 | Horário: 21:05 | Jogo: AS Monaco FC vs FC Nantes
Campeonato: French Ligue 1 2025/26 | Rodada 22 | Data: 2026-02-14 | Horário: 17:00 | Jogo: Olympique de Marseille vs RC Strasbourg Alsace
Campeonato: French Ligue 1 2025/26 | Rodada 22 | Data: 2026-02-14 | Horário: 19:00 | Jogo: Lille OSC vs Stade Brestois 29
Campeonato: French Ligue 1 2025/26 | Rodada 22 | Data: 2026-02-14 | Horário: 21:05 | Jogo: Paris FC vs Racing Club de Lens
Campeonato: French Ligue 1 2025/26 | Rodada 22 | Data: 2026-02-15 | Horário: 15:00 | Jogo: Le Havre AC vs Toulouse FC
Campeonato: French Ligue 1 2025/26 | Rodada 22 | Data: 2026-02-15 | Horário: 17:15 | Jogo: FC Lorient vs Angers SCO
Campeonato: French Ligue 1 2025/26 | Rodada 22 | Data: 2026-02-15 | Horário: 17:15 | Jogo: FC Metz vs AJ Auxerre
Campeonato: French Ligue 1 2025/26 | Rodada 22 | Data: 2026-02-15 | Horário: 20:45 | Jogo: Olympique Lyonnais vs OGC Nice
Campeonato: French Ligue 1 2025/26 | Rodada 23 | Data: 2026-02-20 | Horário: 20:45 | Jogo: Stade Brestois 29 vs Olympique de Marseille
Campeonato: French Ligue 1 2025/26 | Rodada 23 | Data: 2026-02-21 | Horário: 17:00 | Jogo: Racing Club de Lens vs AS Monaco FC
Campeonato: French Ligue 1 2025/26 | Rodada 23 | Data: 2026-02-21 | Horário: 19:00 | Jogo: Toulouse FC vs Paris FC
Campeonato: French Ligue 1 2025/26 | Rodada 23 | Data: 2026-02-21 | Horário: 21:05 | Jogo: Paris Saint-Germain FC vs FC Metz
Campeonato: French Ligue 1 2025/26 | Rodada 23 | Data: 2026-02-22 | Horário: 15:00 | Jogo: AJ Auxerre vs Stade Rennais FC 1901
Campeonato: French Ligue 1 2025/26 | Rodada 23 | Data: 2026-02-22 | Horário: 17:15 | Jogo: FC Nantes vs Le Havre AC
Campeonato: French Ligue 1 2025/26 | Rodada 23 | Data: 2026-02-22 | Horário: 17:15 | Jogo: OGC Nice vs FC Lorient
Campeonato: French Ligue 1 2025/26 | Rodada 23 | Data: 2026-02-22 | Horário: 17:15 | Jogo: Angers SCO vs Lille OSC
Campeonato: French Ligue 1 2025/26 | Rodada 23 | Data: 2026-02-22 | Horário: 20:45 | Jogo: RC Strasbourg Alsace vs Olympique Lyonnais
Campeonato: French Ligue 1 2025/26 | Rodada 24 | Data: 2026-02-27 | Horário: 20:45 | Jogo: RC Strasbourg Alsace vs Racing Club de Lens
Campeonato: French Ligue 1 2025/26 | Rodada 24 | Data: 2026-02-28 | Horário: 17:00 | Jogo: Stade Rennais FC 1901 vs Toulouse FC
Campeonato: French Ligue 1 2025/26 | Rodada 24 | Data: 2026-02-28 | Horário: 19:00 | Jogo: AS Monaco FC vs Angers SCO
Campeonato: French Ligue 1 2025/26 | Rodada 24 | Data: 2026-02-28 | Horário: 21:05 | Jogo: Le Havre AC vs Paris Saint-Germain FC
Campeonato: French Ligue 1 2025/26 | Rodada 24 | Data: 2026-03-01 | Horário: 15:00 | Jogo: Paris FC vs OGC Nice
Campeonato: French Ligue 1 2025/26 | Rodada 24 | Data: 2026-03-01 | Horário: 17:15 | Jogo: FC Lorient vs AJ Auxerre
Campeonato: French Ligue 1 2025/26 | Rodada 24 | Data: 2026-03-01 | Horário: 17:15 | Jogo: FC Metz vs Stade Brestois 29
Campeonato: French Ligue 1 2025/26 | Rodada 24 | Data: 2026-03-01 | Horário: 17:15 | Jogo: Lille OSC vs FC Nantes
Campeonato: French Ligue 1 2025/26 | Rodada 24 | Data: 2026-03-01 | Horário: 20:45 | Jogo: Olympique de Marseille vs Olympique Lyonnais
Campeonato: French Ligue 1 2025/26 | Rodada 25 | Data: 2026-03-06 | Horário: 20:45 | Jogo: Paris Saint-Germain FC vs AS Monaco FC
Campeonato: French Ligue 1 2025/26 | Rodada 25 | Data: 2026-03-07 | Horário: 17:00 | Jogo: FC Nantes vs Angers SCO
Campeonato: French Ligue 1 2025/26 | Rodada 25 | Data: 2026-03-07 | Horário: 19:00 | Jogo: AJ Auxerre vs RC Strasbourg Alsace
Campeonato: French Ligue 1 2025/26 | Rodada 25 | Data: 2026-03-07 | Horário: 21:05 | Jogo: Toulouse FC vs Olympique de Marseille
Campeonato: French Ligue 1 2025/26 | Rodada 25 | Data: 2026-03-08 | Horário: 15:00 | Jogo: Racing Club de Lens vs FC Metz
Campeonato: French Ligue 1 2025/26 | Rodada 25 | Data: 2026-03-08 | Horário: 17:15 | Jogo: OGC Nice vs Stade Rennais FC 1901
Campeonato: French Ligue 1 2025/26 | Rodada 25 | Data: 2026-03-08 | Horário: 17:15 | Jogo: Lille OSC vs FC Lorient
Campeonato: French Ligue 1 2025/26 | Rodada 25 | Data: 2026-03-08 | Horário: 17:15 | Jogo: Stade Brestois 29 vs Le Havre AC
Campeonato: French Ligue 1 2025/26 | Rodada 25 | Data: 2026-03-08 | Horário: 20:45 | Jogo: Olympique Lyonnais vs Paris FC
Campeonato: French Ligue 1 2025/26 | Rodada 26 | Data: 2026-03-13 | Horário: 20:45 | Jogo: Olympique de Marseille vs AJ Auxerre
Campeonato: French Ligue 1 2025/26 | Rodada 26 | Data: 2026-03-14 | Horário: 17:00 | Jogo: FC Lorient vs Racing Club de Lens
Campeonato: French Ligue 1 2025/26 | Rodada 26 | Data: 2026-03-14 | Horário: 19:00 | Jogo: Angers SCO vs OGC Nice
Campeonato: French Ligue 1 2025/26 | Rodada 26 | Data: 2026-03-14 | Horário: 21:05 | Jogo: AS Monaco FC vs Stade Brestois 29
Campeonato: French Ligue 1 2025/26 | Rodada 26 | Data: 2026-03-15 | Horário: TBD | Jogo: Paris Saint-Germain FC vs FC Nantes
Campeonato: French Ligue 1 2025/26 | Rodada 26 | Data: 2026-03-15 | Horário: 15:00 | Jogo: RC Strasbourg Alsace vs Paris FC
Campeonato: French Ligue 1 2025/26 | Rodada 26 | Data: 2026-03-15 | Horário: 17:15 | Jogo: Le Havre AC vs Olympique Lyonnais
Campeonato: French Ligue 1 2025/26 | Rodada 26 | Data: 2026-03-15 | Horário: 17:15 | Jogo: FC Metz vs Toulouse FC
Campeonato: French Ligue 1 2025/26 | Rodada 26 | Data: 2026-03-15 | Horário: 20:45 | Jogo: Stade Rennais FC 1901 vs Lille OSC
Campeonato: French Ligue 1 2025/26 | Rodada 27 | Data: 2026-03-20 | Horário: 20:45 | Jogo: Racing Club de Lens vs Angers SCO
Campeonato: French Ligue 1 2025/26 | Rodada 27 | Data: 2026-03-21 | Horário: 17:00 | Jogo: Toulouse FC vs FC Lorient
Campeonato: French Ligue 1 2025/26 | Rodada 27 | Data: 2026-03-21 | Horário: 19:00 | Jogo: AJ Auxerre vs Stade Brestois 29
Campeonato: French Ligue 1 2025/26 | Rodada 27 | Data: 2026-03-21 | Horário: 21:05 | Jogo: OGC Nice vs Paris Saint-Germain FC
Campeonato: French Ligue 1 2025/26 | Rodada 27 | Data: 2026-03-22 | Horário: 15:00 | Jogo: Olympique Lyonnais vs AS Monaco FC
Campeonato: French Ligue 1 2025/26 | Rodada 27 | Data: 2026-03-22 | Horário: 17:15 | Jogo: Paris FC vs Le Havre AC
Campeonato: French Ligue 1 2025/26 | Rodada 27 | Data: 2026-03-22 | Horário: 17:15 | Jogo: Olympique de Marseille vs Lille OSC
Campeonato: French Ligue 1 2025/26 | Rodada 27 | Data: 2026-03-22 | Horário: 17:15 | Jogo: Stade Rennais FC 1901 vs FC Metz
Campeonato: French Ligue 1 2025/26 | Rodada 27 | Data: 2026-03-22 | Horário: 20:45 | Jogo: FC Nantes vs RC Strasbourg Alsace
Campeonato: French Ligue 1 2025/26 | Rodada 28 | Data: 2026-04-03 | Horário: 20:45 | Jogo: Paris Saint-Germain FC vs Toulouse FC
Campeonato: French Ligue 1 2025/26 | Rodada 28 | Data: 2026-04-04 | Horário: 17:00 | Jogo: RC Strasbourg Alsace vs OGC Nice
Campeonato: French Ligue 1 2025/26 | Rodada 28 | Data: 2026-04-04 | Horário: 19:00 | Jogo: Stade Brestois 29 vs Stade Rennais FC 1901
Campeonato: French Ligue 1 2025/26 | Rodada 28 | Data: 2026-04-04 | Horário: 21:05 | Jogo: Lille OSC vs Racing Club de Lens
Campeonato: French Ligue 1 2025/26 | Rodada 28 | Data: 2026-04-05 | Horário: 15:00 | Jogo: Angers SCO vs Olympique Lyonnais
Campeonato: French Ligue 1 2025/26 | Rodada 28 | Data: 2026-04-05 | Horário: 17:15 | Jogo: Le Havre AC vs AJ Auxerre
Campeonato: French Ligue 1 2025/26 | Rodada 28 | Data: 2026-04-05 | Horário: 17:15 | Jogo: FC Lorient vs Paris FC
Campeonato: French Ligue 1 2025/26 | Rodada 28 | Data: 2026-04-05 | Horário: 17:15 | Jogo: FC Metz vs FC Nantes
Campeonato: French Ligue 1 2025/26 | Rodada 28 | Data: 2026-04-05 | Horário: 20:45 | Jogo: AS Monaco FC vs Olympique de Marseille
Campeonato: French Ligue 1 2025/26 | Rodada 29 | Data: 2026-04-10 | Horário: 20:45 | Jogo: Olympique de Marseille vs FC Metz
Campeonato: French Ligue 1 2025/26 | Rodada 29 | Data: 2026-04-11 | Horário: 17:00 | Jogo: Racing Club de Lens vs Paris Saint-Germain FC
Campeonato: French Ligue 1 2025/26 | Rodada 29 | Data: 2026-04-11 | Horário: 19:00 | Jogo: AJ Auxerre vs FC Nantes
Campeonato: French Ligue 1 2025/26 | Rodada 29 | Data: 2026-04-11 | Horário: 21:05 | Jogo: Stade Rennais FC 1901 vs Angers SCO
Campeonato: French Ligue 1 2025/26 | Rodada 29 | Data: 2026-04-12 | Horário: 15:00 | Jogo: Paris FC vs AS Monaco FC
Campeonato: French Ligue 1 2025/26 | Rodada 29 | Data: 2026-04-12 | Horário: 17:15 | Jogo: Toulouse FC vs Lille OSC
Campeonato: French Ligue 1 2025/26 | Rodada 29 | Data: 2026-04-12 | Horário: 17:15 | Jogo: OGC Nice vs Le Havre AC
Campeonato: French Ligue 1 2025/26 | Rodada 29 | Data: 2026-04-12 | Horário: 17:15 | Jogo: Stade Brestois 29 vs RC Strasbourg Alsace
Campeonato: French Ligue 1 2025/26 | Rodada 29 | Data: 2026-04-12 | Horário: 20:45 | Jogo: Olympique Lyonnais vs FC Lorient
Campeonato: French Ligue 1 2025/26 | Rodada 30 | Data: 2026-04-19 | Horário: TBD | Jogo: AS Monaco FC vs AJ Auxerre
Campeonato: French Ligue 1 2025/26 | Rodada 30 | Data: 2026-04-19 | Horário: TBD | Jogo: FC Lorient vs Olympique de Marseille
Campeonato: French Ligue 1 2025/26 | Rodada 30 | Data: 2026-04-19 | Horário: TBD | Jogo: FC Metz vs Paris FC
Campeonato: French Ligue 1 2025/26 | Rodada 30 | Data: 2026-04-19 | Horário: TBD | Jogo: FC Nantes vs Stade Brestois 29
Campeonato: French Ligue 1 2025/26 | Rodada 30 | Data: 2026-04-19 | Horário: TBD | Jogo: Lille OSC vs OGC Nice
Campeonato: French Ligue 1 2025/26 | Rodada 30 | Data: 2026-04-19 | Horário: TBD | Jogo: Paris Saint-Germain FC vs Olympique Lyonnais
Campeonato: French Ligue 1 2025/26 | Rodada 30 | Data: 2026-04-19 | Horário: TBD | Jogo: RC Strasbourg Alsace vs Stade Rennais FC 1901
Campeonato: French Ligue 1 2025/26 | Rodada 30 | Data: 2026-04-19 | Horário: TBD | Jogo: Racing Club de Lens vs Toulouse FC
Campeonato: French Ligue 1 2025/26 | Rodada 30 | Data: 2026-04-19 | Horário: TBD | Jogo: Angers SCO vs Le Havre AC
Campeonato: French Ligue 1 2025/26 | Rodada 31 | Data: 2026-04-26 | Horário: TBD | Jogo: Le Havre AC vs FC Metz
Campeonato: French Ligue 1 2025/26 | Rodada 31 | Data: 2026-04-26 | Horário: TBD | Jogo: FC Lorient vs RC Strasbourg Alsace
Campeonato: French Ligue 1 2025/26 | Rodada 31 | Data: 2026-04-26 | Horário: TBD | Jogo: Paris FC vs Lille OSC
Campeonato: French Ligue 1 2025/26 | Rodada 31 | Data: 2026-04-26 | Horário: TBD | Jogo: Toulouse FC vs AS Monaco FC
Campeonato: French Ligue 1 2025/26 | Rodada 31 | Data: 2026-04-26 | Horário: TBD | Jogo: Olympique Lyonnais vs AJ Auxerre
Campeonato: French Ligue 1 2025/26 | Rodada 31 | Data: 2026-04-26 | Horário: TBD | Jogo: Olympique de Marseille vs OGC Nice
Campeonato: French Ligue 1 2025/26 | Rodada 31 | Data: 2026-04-26 | Horário: TBD | Jogo: Angers SCO vs Paris Saint-Germain FC
Campeonato: French Ligue 1 2025/26 | Rodada 31 | Data: 2026-04-26 | Horário: TBD | Jogo: Stade Brestois 29 vs Racing Club de Lens
Campeonato: French Ligue 1 2025/26 | Rodada 31 | Data: 2026-04-26 | Horário: TBD | Jogo: Stade Rennais FC 1901 vs FC Nantes
Campeonato: French Ligue 1 2025/26 | Rodada 32 | Data: 2026-05-03 | Horário: TBD | Jogo: AJ Auxerre vs Angers SCO
Campeonato: French Ligue 1 2025/26 | Rodada 32 | Data: 2026-05-03 | Horário: TBD | Jogo: FC Metz vs AS Monaco FC
Campeonato: French Ligue 1 2025/26 | Rodada 32 | Data: 2026-05-03 | Horário: TBD | Jogo: FC Nantes vs Olympique de Marseille
Campeonato: French Ligue 1 2025/26 | Rodada 32 | Data: 2026-05-03 | Horário: TBD | Jogo: Paris FC vs Stade Brestois 29
Campeonato: French Ligue 1 2025/26 | Rodada 32 | Data: 2026-05-03 | Horário: TBD | Jogo: OGC Nice vs Racing Club de Lens
Campeonato: French Ligue 1 2025/26 | Rodada 32 | Data: 2026-05-03 | Horário: TBD | Jogo: Olympique Lyonnais vs Stade Rennais FC 1901
Campeonato: French Ligue 1 2025/26 | Rodada 32 | Data: 2026-05-03 | Horário: TBD | Jogo: Lille OSC vs Le Havre AC
Campeonato: French Ligue 1 2025/26 | Rodada 32 | Data: 2026-05-03 | Horário: TBD | Jogo: Paris Saint-Germain FC vs FC Lorient
Campeonato: French Ligue 1 2025/26 | Rodada 32 | Data: 2026-05-03 | Horário: TBD | Jogo: RC Strasbourg Alsace vs Toulouse FC
Campeonato: French Ligue 1 2025/26 | Rodada 33 | Data: 2026-05-09 | Horário: 21:00 | Jogo: Le Havre AC vs Olympique de Marseille
Campeonato: French Ligue 1 2025/26 | Rodada 33 | Data: 2026-05-09 | Horário: 21:00 | Jogo: AJ Auxerre vs OGC Nice
Campeonato: French Ligue 1 2025/26 | Rodada 33 | Data: 2026-05-09 | Horário: 21:00 | Jogo: AS Monaco FC vs Lille OSC
Campeonato: French Ligue 1 2025/26 | Rodada 33 | Data: 2026-05-09 | Horário: 21:00 | Jogo: FC Metz vs FC Lorient
Campeonato: French Ligue 1 2025/26 | Rodada 33 | Data: 2026-05-09 | Horário: 21:00 | Jogo: Toulouse FC vs Olympique Lyonnais
Campeonato: French Ligue 1 2025/26 | Rodada 33 | Data: 2026-05-09 | Horário: 21:00 | Jogo: Paris Saint-Germain FC vs Stade Brestois 29
Campeonato: French Ligue 1 2025/26 | Rodada 33 | Data: 2026-05-09 | Horário: 21:00 | Jogo: Racing Club de Lens vs FC Nantes
Campeonato: French Ligue 1 2025/26 | Rodada 33 | Data: 2026-05-09 | Horário: 21:00 | Jogo: Angers SCO vs RC Strasbourg Alsace
Campeonato: French Ligue 1 2025/26 | Rodada 33 | Data: 2026-05-09 | Horário: 21:00 | Jogo: Stade Rennais FC 1901 vs Paris FC
Campeonato: French Ligue 1 2025/26 | Rodada 34 | Data: 2026-05-16 | Horário: 21:00 | Jogo: FC Lorient vs Le Havre AC
Campeonato: French Ligue 1 2025/26 | Rodada 34 | Data: 2026-05-16 | Horário: 21:00 | Jogo: FC Nantes vs Toulouse FC
Campeonato: French Ligue 1 2025/26 | Rodada 34 | Data: 2026-05-16 | Horário: 21:00 | Jogo: Paris FC vs Paris Saint-Germain FC
Campeonato: French Ligue 1 2025/26 | Rodada 34 | Data: 2026-05-16 | Horário: 21:00 | Jogo: OGC Nice vs FC Metz
Campeonato: French Ligue 1 2025/26 | Rodada 34 | Data: 2026-05-16 | Horário: 21:00 | Jogo: Olympique Lyonnais vs Racing Club de Lens
Campeonato: French Ligue 1 2025/26 | Rodada 34 | Data: 2026-05-16 | Horário: 21:00 | Jogo: Olympique de Marseille vs Stade Rennais FC 1901
Campeonato: French Ligue 1 2025/26 | Rodada 34 | Data: 2026-05-16 | Horário: 21:00 | Jogo: Lille OSC vs AJ Auxerre
Campeonato: French Ligue 1 2025/26 | Rodada 34 | Data: 2026-05-16 | Horário: 21:00 | Jogo: RC Strasbourg Alsace vs AS Monaco FC
Campeonato: French Ligue 1 2025/26 | Rodada 34 | Data: 2026-05-16 | Horário: 21:00 | Jogo: Stade Brestois 29 vs Angers SCO
